threshold,size,time
20,12400,3
20,12500,3
20,12600,3
20,12700,3
20,12800,3
20,12900,3
20,13000,4
20,13100,3
20,13200,4
20,13300,4
20,13400,4
20,13500,4
20,13600,4
20,13700,4
20,13800,4
20,13900,4
20,14000,4
20,14100,4
20,14200,4
20,14300,4
20,14400,4
20,14500,4
20,14600,4
20,14700,4
20,14800,4
20,14900,4
20,15000,4
20,15100,4
20,15200,4
20,15300,4
20,15400,4
20,15500,4
20,15600,4
20,15700,4
20,15800,4
20,15900,4
20,16000,4
20,16100,4
20,16200,4
20,16300,4
20,16400,4
20,16500,4
20,16600,4
20,16700,4
20,16800,4
20,16900,4
20,17000,4
20,17100,4
20,17200,5
20,17300,5
20,17400,5
20,17500,5
20,17600,5
20,17700,5
20,17800,5
20,17900,5
20,18000,5
20,18100,5
20,18200,5
20,18300,5
20,18400,5
20,18500,5
20,18600,5
20,18700,5
20,18800,6
20,18900,5
20,19000,5
20,19100,5
20,19200,5
20,19300,5
20,19400,5
20,19500,5
20,19600,5
20,19700,5
20,19800,5
20,19900,5
20,20000,5
20,20100,5
20,20200,5
20,20300,5
20,20400,5
20,20500,5
20,20600,5
20,20700,6
20,20800,6
20,20900,6
20,21000,6
20,21100,6
20,21200,6
20,21300,7
20,21400,7
20,21500,7
20,21600,6
20,21700,7
20,21800,7
20,21900,7
20,22000,7
20,22100,7
20,22200,7
20,22300,7
20,22400,7
20,22500,7
20,22600,7
20,22700,7
20,22800,7
20,22900,7
20,23000,7
20,23100,7
20,23200,7
20,23300,7
20,23400,7
20,23500,7
20,23600,7
20,23700,7
20,23800,7
20,23900,7
20,24000,7
20,24100,7
20,24200,7
20,24300,7
20,24400,7
20,24500,7
20,24600,8
20,24700,8
20,24800,8
20,24900,8
20,25000,8
20,25100,8
20,25200,8
20,25300,8
20,25400,8
20,25500,8
20,25600,8
20,25700,8
20,25800,8
20,25900,8
20,26000,8
20,26100,8
20,26200,8
20,26300,8
20,26400,8
20,26500,8
20,26600,8
20,26700,8
20,26800,8
20,26900,8
20,27000,8
20,27100,8
20,27200,8
20,27300,8
20,27400,8
20,27500,8
20,27600,8
20,27700,8
20,27800,8
20,27900,8
20,28000,8
20,28100,8
20,28200,9
20,28300,9
20,28400,9
20,28500,9
20,28600,9
20,28700,9
20,28800,9
20,28900,9
20,29000,9
20,29100,9
20,29200,9
20,29300,9
20,29400,9
20,29500,9
20,29600,9
20,29700,9
20,29800,9
20,29900,9
20,30000,9
20,30100,9
20,30200,9
20,30300,9
20,30400,9
20,30500,9
20,30600,9
20,30700,9
20,30800,9
20,30900,9
20,31000,9
20,31100,9
20,31200,9
20,31300,9
20,31400,9
20,31500,9
20,31600,9
20,31700,9
20,31800,9
20,31900,10
20,32000,9
20,32100,9
20,32200,10
20,32300,10
20,32400,10
20,32500,10
20,32600,10
20,32700,10
20,32800,10
20,32900,10
20,33000,10
20,33100,10
20,33200,10
20,33300,10
20,33400,10
20,33500,10
20,33600,10
20,33700,10
20,33800,10
20,33900,10
20,34000,10
20,34100,10
20,34200,10
20,34300,10
20,34400,10
20,34500,10
20,34600,10
20,34700,10
20,34800,10
20,34900,10
20,35000,10
20,35100,10
20,35200,10
20,35300,10
20,35400,10
20,35500,10
20,35600,10
20,35700,10
20,35800,10
20,35900,10
20,36000,11
20,36100,11
20,36200,11
20,36300,11
20,36400,11
20,36500,11
20,36600,11
20,36700,11
20,36800,11
20,36900,11
20,37000,11
20,37100,11
20,37200,11
20,37300,11
20,37400,11
20,37500,11
20,37600,11
20,37700,11
20,37800,11
20,37900,11
20,38000,11
20,38100,11
20,38200,11
20,38300,11
20,38400,11
20,38500,11
20,38600,11
20,38700,11
20,38800,11
20,38900,11
20,39000,11
20,39100,11
20,39200,11
20,39300,11
20,39400,11
20,39500,11
20,39600,12
20,39700,12
20,39800,12
20,39900,12
20,40000,12
20,40100,12
20,40200,12
20,40300,12
20,40400,12
20,40500,12
20,40600,11
20,40700,12
20,40800,12
20,40900,12
20,41000,12
20,41100,12
20,41200,12
20,41300,12
20,41400,13
20,41500,13
20,41600,12
20,41700,13
20,41800,13
20,41900,13
20,42000,13
20,42100,14
20,42200,14
20,42300,14
20,42400,14
20,42500,14
20,42600,14
20,42700,14
20,42800,15
20,42900,15
20,43000,15
20,43100,15
20,43200,15
20,43300,15
20,43400,15
20,43500,15
20,43600,15
20,43700,15
20,43800,15
20,43900,15
20,44000,15
20,44100,15
20,44200,15
20,44300,15
20,44400,15
20,44500,15
20,44600,15
20,44700,15
20,44800,15
20,44900,15
20,45000,15
20,45100,15
20,45200,15
20,45300,15
20,45400,15
20,45500,15
20,45600,16
20,45700,16
20,45800,16
20,45900,16
20,46000,16
20,46100,16
20,46200,16
20,46300,16
20,46400,16
20,46500,16
20,46600,16
20,46700,16
20,46800,16
20,46900,16
20,47000,16
20,47100,16
20,47200,16
20,47300,16
20,47400,16
20,47500,16
20,47600,16
20,47700,16
20,47800,16
20,47900,16
20,48000,16
20,48100,16
20,48200,16
20,48300,16
20,48400,16
20,48500,16
20,48600,16
20,48700,16
20,48800,16
20,48900,16
20,49000,16
20,49100,16
20,49200,16
20,49300,17
20,49400,17
20,49500,17
20,49600,17
20,49700,17
20,49800,17
20,49900,17
20,50000,17
20,50100,17
20,50200,17
20,50300,17
20,50400,17
20,50500,17
20,50600,17
20,50700,17
20,50800,17
20,50900,16
20,51000,17
20,51100,17
20,51200,17
20,51300,17
20,51400,17
20,51500,17
20,51600,17
20,51700,17
20,51800,17
20,51900,17
20,52000,17
20,52100,17
20,52200,17
20,52300,17
20,52400,17
20,52500,17
20,52600,17
20,52700,18
20,52800,18
20,52900,18
20,53000,18
20,53100,18
20,53200,17
20,53300,18
20,53400,18
20,53500,18
20,53600,18
20,53700,17
20,53800,18
20,53900,18
20,54000,18
20,54100,18
20,54200,18
20,54300,18
20,54400,18
20,54500,18
20,54600,18
20,54700,18
20,54800,18
20,54900,18
20,55000,18
20,55100,18
20,55200,18
20,55300,18
20,55400,18
20,55500,18
20,55600,18
20,55700,18
20,55800,18
20,55900,18
20,56000,19
20,56100,19
20,56200,19
20,56300,18
20,56400,19
20,56500,19
20,56600,19
20,56700,19
20,56800,23
20,56900,20
20,57000,20
20,57100,19
20,57200,19
20,57300,19
20,57400,19
20,57500,19
20,57600,19
20,57700,19
20,57800,19
20,57900,19
20,58000,19
20,58100,19
20,58200,19
20,58300,19
20,58400,19
20,58500,19
20,58600,19
20,58700,19
20,58800,19
20,58900,19
20,59000,19
20,59100,19
20,59200,19
20,59300,19
20,59400,19
20,59500,19
20,59600,19
20,59700,20
20,59800,20
20,59900,20
20,60000,20
20,60100,20
20,60200,20
20,60300,20
20,60400,20
20,60500,20
20,60600,20
20,60700,20
20,60800,20
20,60900,20
20,61000,20
20,61100,20
20,61200,20
20,61300,20
20,61400,20
20,61500,20
20,61600,20
20,61700,20
20,61800,20
20,61900,20
20,62000,20
20,62100,20
20,62200,20
20,62300,20
20,62400,20
20,62500,20
20,62600,20
20,62700,20
20,62800,20
20,62900,20
20,63000,21
20,63100,21
20,63200,21
20,63300,21
20,63400,21
20,63500,21
20,63600,21
20,63700,20
20,63800,20
20,63900,21
20,64000,21
20,64100,21
20,64200,21
20,64300,21
20,64400,21
20,64500,21
20,64600,21
20,64700,21
20,64800,21
20,64900,21
20,65000,21
20,65100,21
20,65200,21
20,65300,21
20,65400,21
20,65500,21
20,65600,21
20,65700,21
20,65800,21
20,65900,21
20,66000,22
20,66100,22
20,66200,22
20,66300,22
20,66400,21
20,66500,21
20,66600,21
20,66700,21
20,66800,22
20,66900,22
20,67000,21
20,67100,22
20,67200,22
20,67300,22
20,67400,21
20,67500,22
20,67600,22
20,67700,22
20,67800,22
20,67900,23
20,68000,25
20,68100,23
20,68200,22
20,68300,22
20,68400,22
20,68500,22
20,68600,22
20,68700,22
20,68800,22
20,68900,22
20,69000,22
20,69100,22
20,69200,22
20,69300,22
20,69400,22
20,69500,22
20,69600,22
20,69700,22
20,69800,22
20,69900,22
20,70000,22
20,70100,22
20,70200,22
20,70300,22
20,70400,22
20,70500,22
20,70600,22
20,70700,23
20,70800,22
20,70900,23
20,71000,23
20,71100,23
20,71200,23
20,71300,23
20,71400,23
20,71500,23
20,71600,23
20,71700,23
20,71800,23
20,71900,23
20,72000,23
20,72100,23
20,72200,23
20,72300,23
20,72400,23
20,72500,23
20,72600,23
20,72700,23
20,72800,23
20,72900,23
20,73000,23
20,73100,23
20,73200,23
20,73300,23
20,73400,23
20,73500,23
20,73600,23
20,73700,23
20,73800,23
20,73900,23
20,74000,24
20,74100,24
20,74200,24
20,74300,24
20,74400,24
20,74500,24
20,74600,24
20,74700,24
20,74800,24
20,74900,24
20,75000,24
20,75100,24
20,75200,24
20,75300,24
20,75400,24
20,75500,24
20,75600,24
20,75700,24
20,75800,24
20,75900,24
20,76000,24
20,76100,24
20,76200,24
20,76300,24
20,76400,24
20,76500,24
20,76600,24
20,76700,24
20,76800,24
20,76900,24
20,77000,24
20,77100,24
20,77200,24
20,77300,24
20,77400,24
20,77500,25
20,77600,25
20,77700,25
20,77800,25
20,77900,25
20,78000,25
20,78100,25
20,78200,25
20,78300,25
20,78400,25
20,78500,25
20,78600,25
20,78700,25
20,78800,25
20,78900,25
20,79000,25
20,79100,25
20,79200,25
20,79300,25
20,79400,25
20,79500,25
20,79600,25
20,79700,25
20,79800,25
20,79900,25
20,80000,25
20,80100,25
20,80200,25
20,80300,25
20,80400,25
20,80500,25
20,80600,25
20,80700,25
20,80800,25
20,80900,25
20,81000,25
20,81100,26
20,81200,26
20,81300,26
20,81400,26
20,81500,26
20,81600,25
20,81700,26
20,81800,26
20,81900,27
20,82000,27
20,82100,26
20,82200,26
20,82300,26
20,82400,27
20,82500,27
20,82600,27
20,82700,27
20,82800,27
20,82900,27
20,83000,27
20,83100,28
20,83200,28
20,83300,28
20,83400,28
20,83500,28
20,83600,28
20,83700,28
20,83800,29
20,83900,29
20,84000,29
20,84100,29
20,84200,29
20,84300,29
20,84400,30
20,84500,30
20,84600,30
20,84700,30
20,84800,30
20,84900,30
20,85000,30
20,85100,30
20,85200,30
20,85300,30
20,85400,31
20,85500,31
20,85600,31
20,85700,31
20,85800,31
20,85900,31
20,86000,32
20,86100,32
20,86200,32
20,86300,32
20,86400,32
20,86500,32
20,86600,32
20,86700,32
20,86800,32
20,86900,32
20,87000,32
20,87100,32
20,87200,32
20,87300,32
20,87400,32
20,87500,32
20,87600,32
20,87700,32
20,87800,32
20,87900,32
20,88000,32
20,88100,32
20,88200,32
20,88300,32
20,88400,32
20,88500,32
20,88600,33
20,88700,36
20,88800,32
20,88900,32
20,89000,33
20,89100,33
20,89200,33
20,89300,33
20,89400,33
20,89500,33
20,89600,33
20,89700,33
20,89800,33
20,89900,33
20,90000,34
20,90100,33
20,90200,33
20,90300,33
20,90400,33
20,90500,33
20,90600,33
20,90700,35
20,90800,33
20,90900,33
20,91000,33
20,91100,33
20,91200,33
20,91300,33
20,91400,33
20,91500,33
20,91600,33
20,91700,33
20,91800,33
20,91900,33
20,92000,33
20,92100,33
20,92200,33
20,92300,34
20,92400,34
20,92500,34
20,92600,34
20,92700,34
20,92800,33
20,92900,34
20,93000,34
20,93100,34
20,93200,34
20,93300,33
20,93400,34
20,93500,34
20,93600,34
20,93700,34
20,93800,34
20,93900,34
20,94000,34
20,94100,34
20,94200,34
20,94300,34
20,94400,34
20,94500,34
20,94600,34
20,94700,34
20,94800,34
20,94900,34
20,95000,34
20,95100,34
20,95200,34
20,95300,34
20,95400,34
20,95500,35
20,95600,34
20,95700,34
20,95800,35
20,95900,35
20,96000,34
20,96100,34
20,96200,35
20,96300,35
20,96400,35
20,96500,35
20,96600,35
20,96700,35
20,96800,35
20,96900,35
20,97000,35
20,97100,35
20,97200,35
20,97300,35
20,97400,35
20,97500,35
20,97600,35
20,97700,35
20,97800,35
20,97900,35
20,98000,35
20,98100,35
20,98200,35
20,98300,35
20,98400,35
20,98500,35
20,98600,35
20,98700,35
20,98800,35
20,98900,36
20,99000,35
20,99100,36
20,99200,36
20,99300,36
20,99400,36
20,99500,36
20,99600,36
20,99700,36
20,99800,36
20,99900,36
20,100000,36
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
50,10000,2
50,10100,2
50,10200,2
50,10300,2
50,10400,2
50,10500,2
50,10600,2
50,10700,2
50,10800,2
50,10900,2
50,11000,2
50,11100,2
50,11200,2
50,11300,2
50,11400,2
50,11500,2
50,11600,2
50,11700,2
50,11800,2
50,11900,2
50,12000,2
50,12100,2
50,12200,2
50,12300,2
50,12400,3
50,12500,3
50,12600,3
50,12700,3
50,12800,3
50,12900,3
50,13000,3
50,13100,3
50,13200,3
50,13300,3
50,13400,3
50,13500,3
50,13600,3
50,13700,3
50,13800,3
50,13900,3
50,14000,3
50,14100,3
50,14200,3
50,14300,3
50,14400,3
50,14500,3
50,14600,3
50,14700,4
50,14800,3
50,14900,3
50,15000,3
50,15100,3
50,15200,3
50,15300,3
50,15400,3
50,15500,3
50,15600,3
50,15700,4
50,15800,4
50,15900,4
50,16000,4
50,16100,4
50,16200,4
50,16300,4
50,16400,4
50,16500,4
50,16600,4
50,16700,4
50,16800,4
50,16900,4
50,17000,4
50,17100,4
50,17200,4
50,17300,4
50,17400,4
50,17500,4
50,17600,4
50,17700,4
50,17800,4
50,17900,4
50,18000,4
50,18100,4
50,18200,4
50,18300,4
50,18400,4
50,18500,4
50,18600,4
50,18700,4
50,18800,4
50,18900,4
50,19000,4
50,19100,4
50,19200,4
50,19300,4
50,19400,4
50,19500,4
50,19600,4
50,19700,5
50,19800,5
50,19900,5
50,20000,5
50,20100,5
50,20200,5
50,20300,5
50,20400,5
50,20500,5
50,20600,5
50,20700,5
50,20800,5
50,20900,5
50,21000,5
50,21100,5
50,21200,5
50,21300,5
50,21400,5
50,21500,5
50,21600,5
50,21700,5
50,21800,5
50,21900,5
50,22000,5
50,22100,5
50,22200,5
50,22300,5
50,22400,5
50,22500,5
50,22600,5
50,22700,5
50,22800,5
50,22900,5
50,23000,5
50,23100,5
50,23200,5
50,23300,5
50,23400,5
50,23500,5
50,23600,5
50,23700,6
50,23800,5
50,23900,5
50,24000,6
50,24100,6
50,24200,6
50,24300,6
50,24400,6
50,24500,6
50,24600,6
50,24700,6
50,24800,6
50,24900,6
50,25000,6
50,25100,6
50,25200,6
50,25300,6
50,25400,6
50,25500,6
50,25600,6
50,25700,6
50,25800,6
50,25900,6
50,26000,7
50,26100,7
50,26200,7
50,26300,7
50,26400,7
50,26500,7
50,26600,7
50,26700,7
50,26800,7
50,26900,7
50,27000,7
50,27100,7
50,27200,7
50,27300,7
50,27400,7
50,27500,7
50,27600,7
50,27700,7
50,27800,7
50,27900,7
50,28000,7
50,28100,7
50,28200,7
50,28300,7
50,28400,7
50,28500,7
50,28600,7
50,28700,7
50,28800,7
50,28900,7
50,29000,7
50,29100,7
50,29200,7
50,29300,8
50,29400,8
50,29500,8
50,29600,8
50,29700,8
50,29800,8
50,29900,8
50,30000,8
50,30100,8
50,30200,8
50,30300,8
50,30400,8
50,30500,8
50,30600,8
50,30700,8
50,30800,8
50,30900,8
50,31000,8
50,31100,8
50,31200,8
50,31300,8
50,31400,8
50,31500,8
50,31600,8
50,31700,8
50,31800,8
50,31900,8
50,32000,8
50,32100,8
50,32200,8
50,32300,8
50,32400,8
50,32500,8
50,32600,8
50,32700,8
50,32800,9
50,32900,9
50,33000,9
50,33100,9
50,33200,9
50,33300,9
50,33400,9
50,33500,9
50,33600,10
50,33700,9
50,33800,9
50,33900,9
50,34000,9
50,34100,9
50,34200,9
50,34300,9
50,34400,9
50,34500,9
50,34600,9
50,34700,9
50,34800,9
50,34900,9
50,35000,9
50,35100,9
50,35200,9
50,35300,9
50,35400,9
50,35500,9
50,35600,9
50,35700,9
50,35800,9
50,35900,9
50,36000,9
50,36100,9
50,36200,9
50,36300,9
50,36400,9
50,36500,9
50,36600,9
50,36700,10
50,36800,10
50,36900,10
50,37000,10
50,37100,10
50,37200,9
50,37300,10
50,37400,10
50,37500,10
50,37600,10
50,37700,10
50,37800,10
50,37900,10
50,38000,10
50,38100,10
50,38200,10
50,38300,10
50,38400,10
50,38500,10
50,38600,10
50,38700,10
50,38800,10
50,38900,10
50,39000,10
50,39100,10
50,39200,10
50,39300,10
50,39400,10
50,39500,10
50,39600,10
50,39700,10
50,39800,10
50,39900,10
50,40000,10
50,40100,10
50,40200,10
50,40300,10
50,40400,11
50,40500,11
50,40600,10
50,40700,11
50,40800,11
50,40900,11
50,41000,11
50,41100,11
50,41200,11
50,41300,11
50,41400,11
50,41500,11
50,41600,11
50,41700,11
50,41800,11
50,41900,11
50,42000,11
50,42100,11
50,42200,11
50,42300,11
50,42400,11
50,42500,11
50,42600,11
50,42700,11
50,42800,11
50,42900,11
50,43000,11
50,43100,11
50,43200,11
50,43300,11
50,43400,11
50,43500,11
50,43600,11
50,43700,11
50,43800,11
50,43900,12
50,44000,11
50,44100,12
50,44200,12
50,44300,12
50,44400,12
50,44500,12
50,44600,12
50,44700,12
50,44800,12
50,44900,12
50,45000,12
50,45100,12
50,45200,12
50,45300,12
50,45400,12
50,45500,12
50,45600,12
50,45700,12
50,45800,12
50,45900,12
50,46000,12
50,46100,12
50,46200,12
50,46300,12
50,46400,12
50,46500,12
50,46600,12
50,46700,12
50,46800,12
50,46900,12
50,47000,12
50,47100,12
50,47200,12
50,47300,12
50,47400,12
50,47500,12
50,47600,13
50,47700,13
50,47800,13
50,47900,13
50,48000,13
50,48100,13
50,48200,13
50,48300,13
50,48400,13
50,48500,13
50,48600,13
50,48700,13
50,48800,13
50,48900,13
50,49000,13
50,49100,13
50,49200,13
50,49300,13
50,49400,13
50,49500,13
50,49600,13
50,49700,13
50,49800,13
50,49900,13
50,50000,13
50,50100,13
50,50200,13
50,50300,13
50,50400,13
50,50500,13
50,50600,13
50,50700,13
50,50800,13
50,50900,13
50,51000,14
50,51100,14
50,51200,13
50,51300,14
50,51400,14
50,51500,14
50,51600,14
50,51700,14
50,51800,14
50,51900,14
50,52000,15
50,52100,15
50,52200,15
50,52300,15
50,52400,15
50,52500,15
50,52600,15
50,52700,15
50,52800,15
50,52900,15
50,53000,15
50,53100,15
50,53200,15
50,53300,15
50,53400,15
50,53500,15
50,53600,15
50,53700,15
50,53800,15
50,53900,15
50,54000,15
50,54100,15
50,54200,15
50,54300,15
50,54400,16
50,54500,16
50,54600,16
50,54700,16
50,54800,16
50,54900,16
50,55000,16
50,55100,16
50,55200,16
50,55300,16
50,55400,16
50,55500,16
50,55600,16
50,55700,16
50,55800,16
50,55900,16
50,56000,16
50,56100,16
50,56200,16
50,56300,16
50,56400,16
50,56500,16
50,56600,16
50,56700,16
50,56800,16
50,56900,16
50,57000,16
50,57100,16
50,57200,16
50,57300,16
50,57400,16
50,57500,16
50,57600,17
50,57700,16
50,57800,16
50,57900,16
50,58000,16
50,58100,17
50,58200,17
50,58300,16
50,58400,17
50,58500,17
50,58600,17
50,58700,17
50,58800,17
50,58900,17
50,59000,17
50,59100,17
50,59200,17
50,59300,17
50,59400,17
50,59500,17
50,59600,17
50,59700,17
50,59800,17
50,59900,17
50,60000,17
50,60100,17
50,60200,17
50,60300,17
50,60400,17
50,60500,17
50,60600,17
50,60700,17
50,60800,17
50,60900,17
50,61000,17
50,61100,17
50,61200,17
50,61300,17
50,61400,18
50,61500,18
50,61600,18
50,61700,18
50,61800,18
50,61900,18
50,62000,18
50,62100,18
50,62200,18
50,62300,18
50,62400,18
50,62500,18
50,62600,18
50,62700,18
50,62800,18
50,62900,18
50,63000,18
50,63100,18
50,63200,18
50,63300,18
50,63400,18
50,63500,18
50,63600,18
50,63700,18
50,63800,18
50,63900,18
50,64000,18
50,64100,18
50,64200,18
50,64300,18
50,64400,18
50,64500,18
50,64600,18
50,64700,18
50,64800,18
50,64900,18
50,65000,19
50,65100,19
50,65200,19
50,65300,18
50,65400,19
50,65500,19
50,65600,19
50,65700,19
50,65800,19
50,65900,19
50,66000,19
50,66100,19
50,66200,19
50,66300,19
50,66400,19
50,66500,19
50,66600,19
50,66700,19
50,66800,19
50,66900,19
50,67000,19
50,67100,19
50,67200,19
50,67300,19
50,67400,19
50,67500,19
50,67600,19
50,67700,19
50,67800,19
50,67900,19
50,68000,19
50,68100,19
50,68200,19
50,68300,19
50,68400,19
50,68500,20
50,68600,20
50,68700,20
50,68800,19
50,68900,20
50,69000,20
50,69100,20
50,69200,20
50,69300,20
50,69400,20
50,69500,20
50,69600,20
50,69700,20
50,69800,20
50,69900,20
50,70000,20
50,70100,20
50,70200,20
50,70300,20
50,70400,20
50,70500,20
50,70600,20
50,70700,21
50,70800,21
50,70900,21
50,71000,20
50,71100,20
50,71200,20
50,71300,21
50,71400,20
50,71500,20
50,71600,20
50,71700,20
50,71800,20
50,71900,20
50,72000,20
50,72100,20
50,72200,20
50,72300,21
50,72400,21
50,72500,21
50,72600,21
50,72700,21
50,72800,21
50,72900,21
50,73000,21
50,73100,21
50,73200,21
50,73300,21
50,73400,21
50,73500,21
50,73600,21
50,73700,21
50,73800,21
50,73900,21
50,74000,21
50,74100,21
50,74200,21
50,74300,21
50,74400,21
50,74500,21
50,74600,21
50,74700,21
50,74800,21
50,74900,21
50,75000,21
50,75100,21
50,75200,21
50,75300,21
50,75400,21
50,75500,22
50,75600,21
50,75700,22
50,75800,21
50,75900,22
50,76000,22
50,76100,22
50,76200,22
50,76300,22
50,76400,22
50,76500,22
50,76600,22
50,76700,22
50,76800,22
50,76900,22
50,77000,22
50,77100,22
50,77200,22
50,77300,22
50,77400,22
50,77500,22
50,77600,22
50,77700,22
50,77800,22
50,77900,22
50,78000,22
50,78100,22
50,78200,22
50,78300,22
50,78400,22
50,78500,22
50,78600,23
50,78700,22
50,78800,22
50,78900,26
50,79000,24
50,79100,24
50,79200,24
50,79300,24
50,79400,24
50,79500,24
50,79600,23
50,79700,23
50,79800,23
50,79900,24
50,80000,39
50,80100,56
50,80200,24
50,80300,24
50,80400,23
50,80500,24
50,80600,24
50,80700,24
50,80800,23
50,80900,23
50,81000,23
50,81100,23
50,81200,23
50,81300,23
50,81400,23
50,81500,23
50,81600,23
50,81700,23
50,81800,23
50,81900,23
50,82000,23
50,82100,23
50,82200,23
50,82300,23
50,82400,23
50,82500,24
50,82600,24
50,82700,24
50,82800,24
50,82900,24
50,83000,24
50,83100,24
50,83200,24
50,83300,24
50,83400,24
50,83500,24
50,83600,24
50,83700,24
50,83800,24
50,83900,24
50,84000,24
50,84100,24
50,84200,25
50,84300,25
50,84400,24
50,84500,24
50,84600,24
50,84700,25
50,84800,24
50,84900,24
50,85000,24
50,85100,24
50,85200,24
50,85300,24
50,85400,24
50,85500,24
50,85600,24
50,85700,24
50,85800,24
50,85900,24
50,86000,24
50,86100,24
50,86200,24
50,86300,25
50,86400,25
50,86500,25
50,86600,25
50,86700,25
50,86800,25
50,86900,25
50,87000,25
50,87100,25
50,87200,25
50,87300,25
50,87400,25
50,87500,25
50,87600,25
50,87700,25
50,87800,25
50,87900,25
50,88000,25
50,88100,25
50,88200,25
50,88300,25
50,88400,25
50,88500,25
50,88600,25
50,88700,25
50,88800,25
50,88900,25
50,89000,25
50,89100,25
50,89200,25
50,89300,25
50,89400,25
50,89500,26
50,89600,26
50,89700,25
50,89800,26
50,89900,26
50,90000,26
50,90100,26
50,90200,26
50,90300,26
50,90400,26
50,90500,26
50,90600,26
50,90700,26
50,90800,26
50,90900,26
50,91000,26
50,91100,26
50,91200,26
50,91300,26
50,91400,26
50,91500,26
50,91600,26
50,91700,26
50,91800,26
50,91900,26
50,92000,26
50,92100,26
50,92200,26
50,92300,26
50,92400,26
50,92500,26
50,92600,26
50,92700,26
50,92800,26
50,92900,26
50,93000,26
50,93100,27
50,93200,27
50,93300,27
50,93400,27
50,93500,27
50,93600,27
50,93700,27
50,93800,27
50,93900,27
50,94000,27
50,94100,27
50,94200,27
50,94300,27
50,94400,27
50,94500,27
50,94600,27
50,94700,27
50,94800,27
50,94900,27
50,95000,27
50,95100,27
50,95200,27
50,95300,27
50,95400,27
50,95500,27
50,95600,27
50,95700,27
50,95800,27
50,95900,27
50,96000,28
50,96100,28
50,96200,28
50,96300,28
50,96400,28
50,96500,28
50,96600,28
50,96700,27
50,96800,28
50,96900,28
50,97000,28
50,97100,28
50,97200,28
50,97300,28
50,97400,28
50,97500,28
50,97600,28
50,97700,28
50,97800,28
50,97900,28
50,98000,28
50,98100,28
50,98200,28
50,98300,28
50,98400,28
50,98500,28
50,98600,28
50,98700,28
50,98800,28
50,98900,28
50,99000,28
50,99100,28
50,99200,28
50,99300,28
50,99400,29
50,99500,29
50,99600,29
50,99700,29
50,99800,29
50,99900,29
50,100000,29
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
100,10000,2
100,10100,2
100,10200,2
100,10300,2
100,10400,2
100,10500,2
100,10600,2
100,10700,2
100,10800,2
100,10900,2
100,11000,2
100,11100,2
100,11200,2
100,11300,2
100,11400,2
100,11500,2
100,11600,2
100,11700,2
100,11800,2
100,11900,2
100,12000,2
100,12100,2
100,12200,2
100,12300,2
100,12400,2
100,12500,3
100,12600,3
100,12700,3
100,12800,3
100,12900,3
100,13000,3
100,13100,3
100,13200,3
100,13300,3
100,13400,3
100,13500,3
100,13600,3
100,13700,3
100,13800,3
100,13900,3
100,14000,3
100,14100,3
100,14200,3
100,14300,3
100,14400,3
100,14500,3
100,14600,3
100,14700,3
100,14800,3
100,14900,3
100,15000,3
